result,total_moves,opening,winner,white_skill,black_skill,white_castled,black_castled,opposite_side_castle,white_sacrifices,black_sacrifices,w_knight_to_bishop,b_knight_to_bishop,w_center_control,b_center_control,white_piece_activity,black_piece_activity,eval_after_move_15
0-1,93,Dunst Opening,black,15,15,False,False,False,36,64,0.7058823529411765,0.5,1.8043478260869563,2.0543478260869565,20.157608695652176,28.097826086956523,-0.46
1-0,52,Dunst Opening,white,12,12,True,True,False,36,4,2.5,0.4137931034482758,2.766990291262136,3.0485436893203883,38.46601941747573,32.86407766990291,-0.67
0-1,49,Larsen's Opening,black,13,13,True,True,True,6,18,2.857142857142857,0.8260869565217391,2.1041666666666665,3.09375,25.52083333333333,33.072916666666664,-1.5
0-1,62,Dunst Opening,black,19,19,True,True,True,12,8,0.9705882352941178,0.8648648648648649,2.262295081967213,2.5327868852459017,27.65573770491803,31.729508196721312,-0.21
0-1,82,"English, King's Indian Variation",black,11,11,True,True,False,22,60,0.4444444444444444,0.3728813559322034,2.04320987654321,2.58641975308642,32.15432098765432,31.48148148148148,-0.08
1-0,59,Reti Opening,white,16,16,False,True,False,12,14,0.5106382978723405,1.619047619047619,3.051282051282051,1.6666666666666667,29.094017094017094,22.803418803418804,0.37
1-0,49,English Opening,white,12,12,False,True,False,18,4,0.3870967741935484,0.8478260869565217,3.134020618556701,2.701030927835052,36.628865979381445,29.628865979381445,-1.1
1-0,56,Queen's Pawn Opening,white,17,17,True,True,False,20,14,1.5135135135135136,0.75,2.621621621621621,1.3693693693693694,35.945945945945944,28.153153153153152,1.41
1-0,53,Dunst Opening,white,6,6,True,True,False,8,22,0.3846153846153846,0.2461538461538461,2.9904761904761905,2.628571428571429,36.04761904761905,33.42857142857143,-0.55
0-1,81,Larsen's Opening,black,6,6,True,True,False,16,16,2.4687500000000004,2.4074074074074074,2.44375,2.71875,28.04375,33.29375,-0.22
1-0,41,Benko's Opening,white,12,12,True,True,False,2,12,0.5185185185185185,0.6326530612244897,2.9876543209876543,3.4444444444444446,35.111111111111114,36.83950617283951,0.04
1/2-1/2,161,English Opening,draw,9,9,True,True,False,28,10,0.5845070422535211,3.882352941176471,1.5233644859813085,1.4922118380062306,28.38629283489097,14.526479750778815,4.27
1-0,33,Reti Opening,white,12,12,True,True,True,34,14,0.3333333333333333,0.9230769230769228,3.1846153846153844,1.6,36.23076923076923,28.369230769230768,1.81
0-1,82,Queen's Pawn Opening,black,15,15,False,True,False,20,32,1.153846153846154,1.0645161290322582,2.5185185185185186,2.382716049382716,26.493827160493822,33.117283950617285,0.35
1-0,28,Larsen's Opening,white,7,7,True,False,False,6,8,0.8947368421052632,1.4583333333333337,3.163636363636364,2.672727272727273,37.18181818181818,31.945454545454545,-0.25
1/2-1/2,138,Queen's Pawn Opening,draw,10,10,True,False,False,30,10,0.5365853658536586,0.4838709677419355,1.8503649635036497,1.3394160583941606,24.78832116788321,18.306569343065693,0.28
1/2-1/2,157,Queen's Pawn Opening,draw,9,9,False,True,False,24,12,1.35,0.7037037037037036,1.5929487179487178,1.6794871794871795,21.878205128205128,15.823717948717947,-0.09
0-1,59,Dunst Opening,black,13,13,False,True,False,10,10,1.090909090909091,0.4838709677419355,2.6379310344827585,2.4482758620689653,29.73275862068965,34.03448275862069,-1.56
1-0,71,Dunst Opening,white,16,16,True,True,False,24,10,1.2333333333333334,0.328125,3.0354609929078014,2.382978723404255,33.42553191489362,24.20567375886525,-0.27
0-1,46,Dunst Opening,black,17,17,False,False,False,10,20,0.9166666666666664,0.78125,2.7555555555555555,2.922222222222222,34.74444444444445,34.28888888888889,-0.91
0-1,71,Queen's Pawn Opening,black,13,13,True,True,False,4,28,1.46875,0.3090909090909091,2.7214285714285715,2.8642857142857143,29.75,37.35,4.32
1/2-1/2,123,Benko's Opening,draw,11,11,False,True,True,18,22,0.2549019607843137,0.1203703703703703,1.689795918367347,2.0775510204081638,16.318367346938775,26.65714285714286,-0.36
0-1,89,Benko's Opening,black,12,12,True,True,False,18,24,0.4915254237288136,2.34375,1.3409090909090908,2.852272727272727,26.505681818181817,32.40909090909091,-0.64
1-0,52,Reti Opening,white,16,16,True,True,True,32,10,0.7142857142857143,0.4,3.0388349514563107,2.2135922330097086,33.74757281553398,29.689320388349515,1.38
1-0,55,Benko's Opening,white,6,6,True,True,False,30,10,1.5151515151515151,0.94,3.339449541284404,2.302752293577982,34.027522935779814,36.0,0.31
0-1,64,Larsen's Opening,black,14,14,False,True,False,2,26,0.7727272727272727,2.4,0.8968253968253969,2.8492063492063493,17.555555555555557,29.22222222222222,-1.17
1-0,82,Bird's Opening,white,14,14,True,True,True,14,14,1.267857142857143,0.6790123456790124,2.7975460122699385,2.2883435582822087,34.239263803680984,26.54601226993865,-0.46
1-0,84,Bird's Opening,white,11,11,True,True,False,2,12,0.3088235294117647,0.5294117647058825,2.5508982035928143,2.562874251497006,34.61077844311377,31.365269461077844,-0.52
1-0,33,Queen's Pawn Opening,white,12,12,False,True,False,16,12,1.0689655172413794,0.9310344827586208,3.3692307692307693,2.4,37.43076923076923,35.30769230769231,1.05
1-0,31,King' s Pawn Opening,white,9,9,True,True,False,12,2,1.375,1.3478260869565215,3.3278688524590163,2.344262295081968,37.90163934426229,30.59016393442623,0.37
1-0,57,Benko's Opening,white,16,16,False,False,False,20,10,1.809523809523809,2.0,3.008849557522124,2.230088495575221,35.26548672566372,29.893805309734518,-0.24
0-1,74,Larsen's Opening,black,17,17,True,True,True,8,32,0.2608695652173913,1.2083333333333333,2.315068493150685,2.9794520547945207,27.945205479452056,31.684931506849317,0.1
0-1,37,Sicilian Defense,black,9,9,True,False,False,12,8,5.5,0.5,2.555555555555556,2.1666666666666665,34.25,33.25,0.9
0-1,43,Larsen's Opening,black,14,14,False,True,False,4,32,1.2727272727272727,2.769230769230769,2.642857142857143,2.6904761904761907,33.30952380952381,35.70238095238095,-0.73
0-1,38,Reti Opening,black,10,10,True,False,False,16,10,0.4193548387096774,2.214285714285714,3.5,2.554054054054054,34.75675675675676,33.567567567567565,0.46
0-1,104,Alekhine's Defense,black,19,19,True,True,False,4,24,1.4814814814814814,3.952380952380952,1.6844660194174756,2.9466019417475726,21.78640776699029,28.155339805825243,-0.79
0-1,52,Reti Opening,black,14,14,False,True,False,24,22,0.2592592592592592,1.8888888888888888,2.2058823529411766,2.980392156862745,29.823529411764707,35.14705882352941,0.18
1-0,44,Benko's Opening,white,12,12,True,False,False,12,6,1.0,0.8596491228070176,3.35632183908046,2.827586206896552,37.95402298850575,32.195402298850574,2.17
0-1,83,Reti Opening,black,13,13,True,True,True,6,20,1.3870967741935485,1.7027027027027029,1.774390243902439,2.182926829268293,18.115853658536587,30.51219512195122,0.59
1-0,33,Bird's Opening,white,11,11,True,True,False,8,2,0.9230769230769228,0.8461538461538461,3.1384615384615384,3.230769230769231,35.50769230769231,34.07692307692308,-0.04
1-0,67,King' s Pawn Opening,white,17,17,False,False,False,20,18,0.7027027027027026,0.6279069767441859,2.421052631578948,2.5037593984962405,31.98496240601504,25.83458646616541,0.17
0-1,51,Benko's Opening,black,16,16,True,True,False,4,12,0.5116279069767442,1.1875,2.49,2.57,29.04,36.81,-0.6
1/2-1/2,44,Larsen's Opening,draw,9,9,True,False,False,10,4,0.3620689655172414,1.863636363636364,3.413793103448276,2.862068965517241,35.62068965517241,36.4367816091954,-0.46
0-1,65,King' s Pawn Opening,black,11,11,True,False,False,14,16,1.0,1.0819672131147542,2.046875,2.5546875,29.09375,36.171875,0.89
0-1,142,Larsen's Opening,black,5,5,True,False,False,4,12,0.8085106382978723,0.2142857142857142,1.2695035460992907,2.6099290780141846,17.19858156028369,24.04964539007092,-0.38
0-1,76,"English, Symmetrical Variation",black,11,11,True,False,False,14,26,0.7843137254901961,1.085714285714286,2.066666666666667,3.1133333333333333,25.006666666666668,31.37333333333333,-0.26
1-0,32,Trompowsky Attack,white,15,15,True,False,False,34,0,1.2,0.5405405405405406,2.9365079365079363,2.888888888888889,39.15873015873016,30.46031746031746,-0.43
1-0,46,English Opening,white,5,5,True,False,False,30,8,0.4912280701754386,0.926829268292683,2.769230769230769,2.10989010989011,34.967032967032964,30.505494505494507,-0.23
0-1,74,Queen's Pawn Opening,black,16,16,True,False,False,22,30,0.5365853658536585,0.9454545454545455,2.3013698630136985,3.246575342465753,28.46575342465753,34.02739726027397,-0.66
0-1,61,King' s Pawn Opening,black,9,9,True,True,False,12,22,1.0476190476190477,0.2926829268292683,2.308333333333333,2.275,29.65,31.90833333333333,-0.15
0-1,49,Nimzo-Indian Defense,black,18,18,False,True,False,16,10,1.3783783783783785,1.2777777777777777,2.4791666666666665,2.84375,34.635416666666664,34.3125,0.23
0-1,40,English Opening,black,9,9,False,False,False,12,22,1.1333333333333335,0.6666666666666666,2.076923076923077,2.602564102564102,27.871794871794872,39.01282051282051,-1.57
1-0,92,Benko's Opening,white,11,11,True,True,False,58,12,2.227272727272727,0.328125,2.076502732240437,2.2185792349726774,29.743169398907103,23.92896174863388,-0.06
0-1,47,English Opening,black,18,18,True,True,False,4,22,0.6363636363636364,1.9565217391304348,2.782608695652174,2.989130434782609,31.93478260869565,34.52173913043478,0.07
1-0,40,Benko's Opening,white,13,13,True,True,True,16,34,1.1470588235294117,0.7647058823529411,2.6962025316455698,2.2278481012658227,34.87341772151899,34.25316455696203,-0.21
0-1,119,English Opening,black,9,9,True,True,False,18,40,1.1851851851851851,0.5,1.076271186440678,1.9957627118644068,17.716101694915253,22.60169491525424,-0.09
1/2-1/2,212,Dunst Opening,draw,15,15,False,False,False,16,4,0.2272727272727272,0.9444444444444444,2.298578199052133,0.8886255924170616,25.471563981042653,11.940758293838863,-1.12
1-0,61,Dunst Opening,white,17,17,True,True,False,40,28,0.5737704918032787,0.5373134328358209,2.9669421487603307,2.4545454545454546,34.64462809917355,32.15702479338843,0.25
1-0,37,Reti Opening,white,18,18,True,False,False,10,16,1.0810810810810811,1.2142857142857142,2.5616438356164384,2.3424657534246576,33.04109589041096,31.054794520547944,-0.15
1-0,21,Sicilian Defense,white,9,9,False,True,False,0,10,1.0,0.923076923076923,2.682926829268293,2.975609756097561,38.0,33.853658536585364,0.12
1-0,40,Reti Opening,white,13,13,True,True,False,20,12,0.6481481481481481,0.4545454545454545,3.329113924050633,2.1772151898734178,38.151898734177216,34.265822784810126,0.33
0-1,60,"English, Symmetrical Variation",black,10,10,False,True,False,20,20,0.575,0.5833333333333334,2.1779661016949152,3.0084745762711864,27.694915254237287,36.27966101694916,0.96
0-1,79,Benko's Opening,black,8,8,False,False,False,10,12,1.306122448979592,0.8999999999999999,1.685897435897436,2.583333333333333,23.403846153846157,27.705128205128204,1.31
0-1,45,Queen's Pawn Opening,black,12,12,True,True,False,12,26,0.902439024390244,1.073170731707317,3.4204545454545454,2.7954545454545454,37.23863636363637,34.44318181818182,0.23
0-1,41,Larsen's Opening,black,9,9,True,False,False,10,8,0.8529411764705883,0.8461538461538463,2.5625,2.7625,30.0375,31.6125,0.43
0-1,58,Dunst Opening,black,11,11,True,True,True,10,20,0.3720930232558139,0.7804878048780487,2.017543859649123,2.5964912280701755,28.00877192982456,38.35087719298246,-0.73
1-0,131,English Opening,white,14,14,False,True,False,18,12,1.3793103448275863,0.3048780487804878,2.1379310344827585,1.7509578544061302,25.42145593869732,18.28352490421456,0.68
0-1,57,Bird's Opening,black,16,16,True,True,False,24,14,0.5365853658536586,0.6666666666666666,2.142857142857143,2.5,31.5625,35.5625,-0.08
1-0,22,Bird's Opening,white,19,19,False,True,False,8,0,0.9230769230769232,1.0833333333333333,2.697674418604651,2.3255813953488373,34.06976744186046,31.813953488372093,-2.39
1-0,55,Larsen's Opening,white,20,20,True,True,True,22,18,1.4705882352941175,0.4901960784313726,2.9541284403669725,2.568807339449541,34.74311926605505,29.412844036697248,-0.75
0-1,78,Benko's Opening,black,12,12,False,False,False,14,8,0.5849056603773585,1.0677966101694916,2.01948051948052,2.5584415584415585,24.337662337662337,30.75974025974026,0.8
0-1,60,King' s Pawn Opening,black,11,11,True,True,True,10,18,0.5517241379310345,1.236842105263158,2.3728813559322037,2.093220338983051,28.406779661016948,30.76271186440678,0.87
0-1,70,Reti Opening,black,9,9,False,True,False,2,12,0.7142857142857143,0.9,1.036231884057971,2.8043478260869565,24.39855072463768,34.971014492753625,-0.17
1-0,50,Reti Opening,white,14,14,False,False,False,42,4,0.4615384615384615,0.6935483870967741,3.393939393939394,2.292929292929293,38.15151515151515,27.262626262626263,2.8
1-0,54,English Opening,white,12,12,True,True,False,28,10,1.625,1.161290322580645,3.196261682242991,2.3457943925233646,34.16822429906542,30.90654205607477,-0.2
1-0,43,Larsen's Opening,white,9,9,True,True,True,16,6,2.833333333333333,1.1388888888888888,2.8705882352941177,2.847058823529412,33.752941176470586,37.52941176470589,-1.17
0-1,29,Reti Opening,black,8,8,True,True,True,14,6,1.0666666666666669,0.7894736842105263,2.892857142857143,3.357142857142857,32.107142857142854,34.5,-1.69
1-0,67,Reti Opening,white,9,9,True,True,False,18,10,0.6444444444444445,0.9534883720930232,2.6466165413533838,1.9022556390977443,31.48872180451128,25.05263157894737,-0.38
1/2-1/2,179,"English, Symmetrical Variation",draw,14,14,True,True,False,30,34,1.4146341463414631,1.2999999999999998,1.26890756302521,1.669467787114846,15.96078431372549,22.61904761904762,-0.17
0-1,30,"English, Agincourt Defense",black,18,18,True,True,False,4,2,0.4347826086956522,1.6666666666666667,2.7758620689655173,2.2758620689655173,31.224137931034484,31.189655172413797,0.39
1-0,70,Queen's Pawn Opening,white,15,15,True,True,False,32,14,2.208333333333333,1.25,2.633093525179856,2.273381294964029,29.73381294964029,31.33093525179856,3.23
0-1,54,Queen's Pawn Opening,black,5,5,True,False,False,12,2,0.6511627906976745,1.3636363636363635,2.509433962264151,2.150943396226415,30.632075471698112,32.886792452830186,0.83
1-0,44,"English, King's Indian Variation",white,16,16,True,True,True,48,4,0.4000000000000001,1.0588235294117647,2.9195402298850577,2.574712643678161,39.18390804597701,31.86206896551724,-1.39
1-0,50,Benko's Opening,white,15,15,True,True,False,4,20,1.6111111111111112,0.2812499999999999,3.0,2.272727272727273,32.22222222222222,24.91919191919192,-1.4
1-0,76,Larsen's Opening,white,14,14,True,True,False,6,26,0.3529411764705882,1.8,3.119205298013245,2.774834437086093,34.58940397350993,30.549668874172184,-0.16
0-1,57,Dunst Opening,black,15,15,True,False,False,14,12,1.0714285714285712,0.92,3.071428571428572,2.946428571428572,33.348214285714285,36.99107142857143,-0.49
0-1,48,French Defense,black,6,6,True,True,False,12,6,1.425,0.78125,2.595744680851064,2.702127659574468,32.4468085106383,34.765957446808514,-0.1
1-0,58,Dunst Opening,white,10,10,False,False,False,14,8,3.1666666666666665,2.5,2.026086956521739,1.9565217391304348,31.06086956521739,20.547826086956523,1.48
0-1,40,Larsen's Opening,black,13,13,True,True,True,0,12,1.6923076923076923,0.4489795918367347,3.0128205128205128,2.9743589743589745,32.69230769230769,36.03846153846154,0.1
0-1,47,Alekhine's Defense,black,20,20,True,True,False,10,50,0.6896551724137931,0.8571428571428571,2.0434782608695654,1.9021739130434785,29.02173913043478,33.16304347826087,1.01
1/2-1/2,57,Bird's Opening,draw,19,19,False,True,False,6,2,0.5510204081632653,0.607843137254902,2.8660714285714284,2.821428571428572,31.035714285714285,34.526785714285715,-0.8
1-0,45,English Opening,white,6,6,False,False,False,10,16,1.625,0.9210526315789476,2.617977528089888,2.0,32.40449438202247,26.741573033707866,0.0
1-0,61,Nimzo-Indian Defense,white,8,8,True,True,True,16,2,0.3289473684210526,1.081081081081081,3.0991735537190084,2.0330578512396693,34.71900826446281,29.52892561983471,0.87
0-1,38,Reti Opening,black,5,5,True,True,False,6,16,0.8372093023255813,0.7000000000000001,3.0,3.081081081081081,31.864864864864863,36.067567567567565,0.55
0-1,58,Queen's Pawn Opening,black,19,19,False,False,False,2,20,1.176470588235294,1.1428571428571428,2.6052631578947367,2.1403508771929824,31.81578947368421,31.087719298245613,0.54
0-1,136,Reti Opening,black,12,12,True,True,False,6,14,0.7428571428571428,1.1764705882352942,1.9851851851851847,2.4074074074074074,19.807407407407407,30.262962962962963,-0.32
0-1,70,Alekhine's Defense,black,13,13,False,True,False,10,16,1.1764705882352942,1.4500000000000002,1.7391304347826086,2.27536231884058,26.38405797101449,31.36231884057971,1.18
0-1,70,Larsen's Opening,black,6,6,True,True,True,12,28,1.9285714285714288,0.4821428571428571,2.949275362318841,2.6739130434782608,28.2536231884058,30.420289855072465,-0.15
0-1,33,Reti Opening,black,19,19,False,True,False,14,22,0.8461538461538461,0.9142857142857144,3.140625,2.75,34.3125,36.90625,0.41
1-0,47,Dunst Opening,white,6,6,False,True,True,22,14,0.36,2.3684210526315788,2.956989247311828,2.118279569892473,33.623655913978496,27.29032258064516,0.03
0-1,67,Queen's Pawn Opening,black,16,16,False,True,False,8,14,0.7647058823529412,1.59375,1.7348484848484849,2.643939393939394,24.58333333333333,30.439393939393938,0.41
1-0,56,"English, Agincourt Defense",white,14,14,True,False,False,28,8,0.6,4.416666666666666,2.333333333333333,1.5045045045045045,34.693693693693696,26.33333333333333,-0.04
0-1,68,English Opening,black,14,14,False,True,False,10,18,0.4047619047619047,1.64,1.4850746268656716,1.9029850746268655,22.186567164179102,27.70149253731343,0.44
0-1,57,English Opening,black,19,19,True,True,True,22,16,0.4868421052631579,0.6785714285714286,3.1517857142857144,3.125,34.0625,39.223214285714285,0.67
0-1,68,English Opening,black,6,6,True,True,True,6,24,0.5777777777777777,0.9523809523809524,2.41044776119403,2.791044776119403,26.73880597014925,32.95522388059702,0.19
0-1,61,Reti Opening,black,16,16,True,False,False,22,26,0.6808510638297872,0.5681818181818181,2.441666666666667,2.533333333333333,30.225,32.49166666666667,0.46
0-1,112,Bird's Opening,black,7,7,True,True,True,14,16,0.787878787878788,1.181818181818182,1.1981981981981982,2.2927927927927927,19.63063063063063,31.63063063063063,-0.98
0-1,56,Sicilian Defense,black,5,5,True,True,True,18,28,2.16,4.352941176470588,2.890909090909091,3.227272727272727,30.527272727272727,36.127272727272725,-0.28
0-1,64,Bird's Opening,black,11,11,False,True,False,6,54,0.3636363636363636,0.923076923076923,2.1746031746031744,2.3253968253968256,28.03174603174603,34.93650793650794,0.73
1-0,49,Trompowsky Attack,white,13,13,True,False,False,30,6,1.0555555555555558,0.6666666666666667,3.2989690721649483,2.350515463917526,34.79381443298969,28.88659793814433,-0.39
0-1,93,King' s Pawn Opening,black,8,8,False,True,False,10,46,0.9852941176470588,1.7200000000000002,2.315217391304348,2.5489130434782608,26.14130434782609,29.233695652173918,-0.37
0-1,22,Larsen's Opening,black,17,17,True,True,False,2,14,1.0,0.8571428571428571,3.1904761904761907,3.0476190476190474,33.95238095238095,33.69047619047619,0.0
